Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
forkassn3,de.hysky.skyblocker.config.configs,UIAndVisualsConfig.TeleportOverlay,6,6,0,0,8,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/UIAndVisualsConfig.java,206
forkassn3,de.hysky.skyblocker.config.configs,UIAndVisualsConfig.SearchOverlay,8,8,0,0,10,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/UIAndVisualsConfig.java,226
forkassn3,de.hysky.skyblocker.config.configs,UIAndVisualsConfig.InputCalculator,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/UIAndVisualsConfig.java,252
forkassn3,de.hysky.skyblocker.config.configs,UIAndVisualsConfig.FlameOverlay,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/UIAndVisualsConfig.java,260
forkassn3,de.hysky.skyblocker.config.configs,UIAndVisualsConfig.CompactDamage,5,5,0,0,7,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/UIAndVisualsConfig.java,268
forkassn3,de.hysky.skyblocker.config.configs,HelperConfig,26,26,0,0,40,0,0,0,-1.0,5,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/HelperConfig.java,6
forkassn3,de.hysky.skyblocker.config.configs,HelperConfig.MythologicalRitual,1,1,0,0,3,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/HelperConfig.java,29
forkassn3,de.hysky.skyblocker.config.configs,HelperConfig.Jerry,1,1,0,0,3,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/HelperConfig.java,34
forkassn3,de.hysky.skyblocker.config.configs,HelperConfig.Experiments,3,3,0,0,5,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/HelperConfig.java,39
forkassn3,de.hysky.skyblocker.config.configs,HelperConfig.Fishing,5,5,0,0,7,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/HelperConfig.java,50
forkassn3,de.hysky.skyblocker.config.configs,HelperConfig.FairySouls,3,3,0,0,5,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/HelperConfig.java,67
forkassn3,de.hysky.skyblocker.config.configs,HelperConfig.ChocolateFactory,6,6,0,0,8,0,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/HelperConfig.java,78
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig,84,84,0,0,110,0,0,0,-1.0,3,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,7
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.DungeonMap,4,4,0,0,6,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,59
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.PuzzleSolvers,9,9,0,0,11,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,73
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.TheProfessor,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,102
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.Livid,4,4,0,0,6,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,110
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.Terminals,4,4,0,0,6,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,124
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.SecretWaypoints,16,16,0,0,18,0,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,138
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.MimicMessage,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,188
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.DoorHighlight,2,2,0,0,8,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,196
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.Type,0,0,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,203
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.DungeonScore,15,15,0,0,17,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,219
forkassn3,de.hysky.skyblocker.config.configs,DungeonsConfig.DungeonChestProfit,9,9,0,0,11,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/DungeonsConfig.java,266
forkassn3,de.hysky.skyblocker.config.configs,MiningConfig,34,34,2,2,58,2,0,0,1.0,3,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiningConfig.java,5
forkassn3,de.hysky.skyblocker.config.configs,MiningConfig.DwarvenMines,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiningConfig.java,33
forkassn3,de.hysky.skyblocker.config.configs,MiningConfig.DwarvenHud,7,7,0,0,9,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiningConfig.java,41
forkassn3,de.hysky.skyblocker.config.configs,MiningConfig.CrystalHollows,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiningConfig.java,64
forkassn3,de.hysky.skyblocker.config.configs,MiningConfig.CrystalsHud,6,6,0,0,8,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiningConfig.java,72
forkassn3,de.hysky.skyblocker.config.configs,MiningConfig.CrystalsWaypoints,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiningConfig.java,92
forkassn3,de.hysky.skyblocker.config.configs,MiningConfig.CommissionWaypoints,5,5,0,0,7,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiningConfig.java,100
forkassn3,de.hysky.skyblocker.config.configs,MiningConfig.CommissionWaypointMode,0,0,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiningConfig.java,117
forkassn3,de.hysky.skyblocker.config.configs,MiningConfig.Glacite,1,1,0,0,3,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiningConfig.java,131
forkassn3,de.hysky.skyblocker.config.configs,MiningConfig.DwarvenHudStyle,0,0,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiningConfig.java,136
forkassn3,de.hysky.skyblocker.config.configs,OtherLocationsConfig,21,21,0,0,33,0,0,0,-1.0,2,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/OtherLocationsConfig.java,5
forkassn3,de.hysky.skyblocker.config.configs,OtherLocationsConfig.Barn,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/OtherLocationsConfig.java,19
forkassn3,de.hysky.skyblocker.config.configs,OtherLocationsConfig.Rift,5,5,0,0,7,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/OtherLocationsConfig.java,27
forkassn3,de.hysky.skyblocker.config.configs,OtherLocationsConfig.TheEnd,7,7,0,0,9,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/OtherLocationsConfig.java,44
forkassn3,de.hysky.skyblocker.config.configs,OtherLocationsConfig.SpidersDen,1,1,0,0,3,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/OtherLocationsConfig.java,67
forkassn3,de.hysky.skyblocker.config.configs,OtherLocationsConfig.Relics,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/OtherLocationsConfig.java,72
forkassn3,de.hysky.skyblocker.config.configs,FarmingConfig,9,9,0,0,15,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/FarmingConfig.java,5
forkassn3,de.hysky.skyblocker.config.configs,FarmingConfig.Garden,5,5,0,0,7,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/FarmingConfig.java,10
forkassn3,de.hysky.skyblocker.config.configs,FarmingConfig.FarmingHud,3,3,0,0,5,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/FarmingConfig.java,27
forkassn3,de.hysky.skyblocker.config.configs,ForagingConfig,1,1,0,0,5,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/ForagingConfig.java,5
forkassn3,de.hysky.skyblocker.config.configs,ForagingConfig.Hunting,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/ForagingConfig.java,10
forkassn3,de.hysky.skyblocker.config.configs,CrimsonIsleConfig,17,17,0,0,23,0,0,0,-1.0,1,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/CrimsonIsleConfig.java,6
forkassn3,de.hysky.skyblocker.config.configs,CrimsonIsleConfig.Kuudra,8,8,0,0,10,0,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/CrimsonIsleConfig.java,14
forkassn3,de.hysky.skyblocker.config.configs,CrimsonIsleConfig.Dojo,7,7,0,0,9,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/CrimsonIsleConfig.java,40
forkassn3,de.hysky.skyblocker.config.configs,ChatConfig,18,18,0,0,22,0,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/ChatConfig.java,6
forkassn3,de.hysky.skyblocker.config.configs,ChatConfig.ChatRuleConfig,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/ChatConfig.java,55
forkassn3,de.hysky.skyblocker.config.configs,QuickNavigationConfig,22,22,0,0,48,0,0,0,-1.0,2,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/QuickNavigationConfig.java,8
forkassn3,de.hysky.skyblocker.config.configs,QuickNavigationConfig.QuickNavItem,4,4,0,0,12,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/QuickNavigationConfig.java,67
forkassn3,de.hysky.skyblocker.config.configs,QuickNavigationConfig.ItemData,3,3,0,0,19,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/QuickNavigationConfig.java,88
forkassn3,de.hysky.skyblocker.config.configs,SlayersConfig,17,17,0,0,23,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/SlayersConfig.java,5
forkassn3,de.hysky.skyblocker.config.configs,SlayersConfig.EndermanSlayer,3,3,0,0,5,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/SlayersConfig.java,12
forkassn3,de.hysky.skyblocker.config.configs,SlayersConfig.VampireSlayer,12,12,0,0,14,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/SlayersConfig.java,23
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig,49,49,7,5,94,7,0,0,0.8571428571428571,4,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,17
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.Shortcuts,3,3,0,0,5,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,70
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.QuiverWarning,3,3,0,0,5,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,82
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.ItemList,1,1,0,0,3,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,93
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.ItemTooltip,12,12,0,0,14,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,98
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.Average,0,0,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,136
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.Craft,0,0,0,0,7,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,145
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.ItemInfoDisplay,5,5,0,0,7,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,162
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.RarityBackgroundStyle,1,1,0,0,8,0,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,179
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.ItemProtection,1,1,0,0,3,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,198
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.SlotLockStyle,1,1,0,0,8,0,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,203
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.WikiLookup,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,222
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.SpecialEffects,1,1,0,0,3,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,230
forkassn3,de.hysky.skyblocker.config.configs,GeneralConfig.Hitbox,2,2,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/GeneralConfig.java,235
forkassn3,de.hysky.skyblocker.config.configs,EventNotificationsConfig,4,3,2,1,14,2,0,0,0.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/EventNotificationsConfig.java,11
forkassn3,de.hysky.skyblocker.config.configs,EventNotificationsConfig.Criterion,0,0,0,0,1,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/EventNotificationsConfig.java,21
forkassn3,de.hysky.skyblocker.config.configs,EventNotificationsConfig.Sound,1,0,0,0,8,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/EventNotificationsConfig.java,28
forkassn3,de.hysky.skyblocker.config.configs,MiscConfig,5,5,1,1,13,1,0,0,0.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiscConfig.java,6
forkassn3,de.hysky.skyblocker.config.configs,MiscConfig.RichPresence,4,4,0,0,6,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiscConfig.java,11
forkassn3,de.hysky.skyblocker.config.configs,MiscConfig.Info,0,0,0,0,4,0,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/configs/MiscConfig.java,25
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,0,0,1,1,10,1,0,0,-1.0,0,2,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/DungeonsCategory.java,16
forkassn3,de.hysky.skyblocker.config.categories,EventNotificationsCategory,1,0,2,1,23,6,0,0,0.0,0,2,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/EventNotificationsCategory.java,19
forkassn3,de.hysky.skyblocker.config.categories,SlayersCategory,0,0,1,1,5,1,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/SlayersCategory.java,14
forkassn3,de.hysky.skyblocker.config.categories,HelperCategory,0,0,1,1,5,1,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/HelperCategory.java,13
forkassn3,de.hysky.skyblocker.config.categories,ChatCategory,0,0,1,1,5,1,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/ChatCategory.java,12
forkassn3,de.hysky.skyblocker.config.categories,ForagingCategory,0,0,1,1,5,1,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/ForagingCategory.java,7
forkassn3,de.hysky.skyblocker.config.categories,MiningCategory,0,0,1,1,5,1,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/MiningCategory.java,18
forkassn3,de.hysky.skyblocker.config.categories,CrimsonIsleCategory,0,0,1,1,5,1,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/CrimsonIsleCategory.java,13
forkassn3,de.hysky.skyblocker.config.categories,OtherLocationsCategory,0,0,1,1,18,1,0,0,-1.0,0,3,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/OtherLocationsCategory.java,13
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,0,0,1,1,5,1,0,0,-1.0,0,2,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/UIAndVisualsCategory.java,21
forkassn3,de.hysky.skyblocker.config.categories,MiscCategory,0,0,1,1,5,1,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/MiscCategory.java,13
forkassn3,de.hysky.skyblocker.config.categories,GeneralCategory,0,0,1,1,5,1,0,0,-1.0,0,3,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/GeneralCategory.java,15
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,0,0,2,1,8,2,0,0,-1.0,0,2,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/QuickNavigationCategory.java,16
forkassn3,de.hysky.skyblocker.config.categories,FarmingCategory,0,0,1,1,5,1,0,0,-1.0,0,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/config/categories/FarmingCategory.java,13
forkassn3,de.hysky.skyblocker.utils.discord,DiscordRPCManager,5,5,6,4,102,23,0,0,0.0,2,3,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/discord/DiscordRPCManager.java,16
forkassn3,de.hysky.skyblocker.utils.config,DurationControllerWidget,0,0,4,3,20,5,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/config/DurationControllerWidget.java,12
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,0,0,4,1,92,32,0,0,-1.0,1,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/tictactoe/TicTacToeUtils.java,11
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,8,0,25,18,316,46,0,0,0.56,43,7,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/render/RenderHelper.java,43
forkassn3,de.hysky.skyblocker.utils.render,SkyblockerRenderLayers,3,2,0,0,9,0,0,0,-1.0,1,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/render/SkyblockerRenderLayers.java,15
forkassn3,de.hysky.skyblocker.utils.render,FrustumUtils,0,0,3,3,11,3,0,0,-1.0,2,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/render/FrustumUtils.java,9
forkassn3,de.hysky.skyblocker.utils.render,Renderable,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/render/Renderable.java,5
forkassn3,de.hysky.skyblocker.utils.render,MatrixHelper,0,0,2,0,19,2,0,0,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/render/MatrixHelper.java,7
forkassn3,de.hysky.skyblocker.utils.render.culling,ReducedWorldProvider,0,0,1,1,8,1,0,1,-1.0,0,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/render/culling/ReducedWorldProvider.java,7
forkassn3,de.hysky.skyblocker.utils.render.culling,OcclusionCulling,3,0,3,3,18,3,0,0,0.0,2,1,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/render/culling/OcclusionCulling.java,3
forkassn3,de.hysky.skyblocker.utils.render.culling,OcclusionCuller,5,0,3,1,25,4,0,0,0.0,1,2,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/render/culling/OcclusionCuller.java,10
forkassn3,de.hysky.skyblocker.utils.render.culling,WorldProvider,2,0,3,3,15,3,1,0,0.0,1,0,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/render/culling/WorldProvider.java,8
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,7,0,10,6,127,22,0,0,0.2,0,5,/Users/abhipatel/Desktop/summer24/csci3130/forkassn3/Skyblocker/src/main/java/de/hysky/skyblocker/utils/render/title/TitleContainerConfigScreen.java,22
